更新时间,#genre#
20240622-09-29-37,url


央视频道,#genre#
CCTV16,http://113.87.227.140:5000/udp/239.77.1.76:5146#http://119.125.135.202:11/udp/239.77.0.165:5146#http://113.87.227.140:5000/udp/239.77.0.165:5146#http://121.13.85.231:8000/udp/239.77.1.76:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8#http://113.71.149.151:5555/udp/239.77.1.76:5146#http://125.89.163.44:8888/udp/239.77.1.76:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV16,http://116.135.5.219:8082/rtp/226.0.2.169:9264
CCTV16,http://116.31.166.176:1688/udp/239.77.0.165:5146
CCTV16,http://110.178.52.111:8085/udp/239.1.1.122:8122
CCTV16,http://183.184.204.165:8082/rtp/226.0.2.169:9264
CCTV16,http://59.34.139.143:4000/udp/239.77.1.76:5146
CCTV16,http://183.184.204.165:8083/rtp/226.0.2.169:9264
CCTV16,http://01e117.netsite.cc/proxy/1213181202/1213181202.m3u8
CCTV16,http://110.178.52.111:8082/udp/239.1.1.122:8122
CCTV16,http://59.34.139.143:4000/udp/239.77.0.165:5146
CCTV16,http://60.220.167.244:8085/rtp/226.0.2.169:9264
CCTV16,http://61.51.140.138:8888/rtp/239.3.1.184:8001
CCTV16,http://110.178.44.116:8084/udp/239.1.1.122:8122
CCTV16,http://116.31.166.176:1688/udp/239.77.1.76:5146
CCTV16,http://110.178.52.111:8083/udp/239.1.1.122:8122
CCTV16,http://110.178.52.111:8084/udp/239.1.1.122:8122
CCTV17,http://110.178.52.111:8083/udp/239.1.1.23:8023
CCTV17,http://110.178.52.111:8084/udp/239.1.1.23:8023
CCTV17,http://183.184.204.165:8083/rtp/226.0.2.170:9272
CCTV17,http://171.108.239.77:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://58.51.111.46:1111/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://27.11.54.11:8002/udp/225.0.4.179:7980
CCTV17,http://116.135.5.219:8082/rtp/226.0.2.170:9272
CCTV17,http://110.184.114.89:4022/udp/239.93.0.92:5140
CCTV17,http://01e117.netsite.cc/proxy/642661480/642661480.m3u8
CCTV17,http://27.11.54.11:8001/udp/225.0.4.179:7980
CCTV17,http://59.34.139.143:4000/udp/239.77.1.121:5146
CCTV17,http://113.206.114.34:8001/udp/225.0.4.179:7980
CCTV17,http://110.178.44.116:8084/udp/239.1.1.23:8023
CCTV17,http://113.206.114.34:8003/udp/225.0.4.179:7980
CCTV17,http://116.31.166.176:1688/udp/239.77.1.121:5146
CCTV17,http://120.84.121.199:808/hls/152/index.m3u8
CCTV17,http://120.84.121.199:808/hls/129/index.m3u8
CCTV17,http://183.30.201.182:10002/udp/239.77.1.121:5146#http://113.110.231.208:4022/udp/239.77.1.121:5146#http://119.135.1.163:9999/udp/239.77.1.121:5146#http://116.30.206.193:4022/udp/239.77.1.121:5146#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8#http://113.68.179.40:4022/udp/239.77.1.121:5146#http://125.89.163.44:8888/udp/239.77.1.121:5146#http://119.125.135.202:11/udp/239.77.1.121:5146#http://113.87.227.140:5000/udp/239.77.1.121:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8#http://121.13.85.231:8000/udp/239.77.1.121:5146
CCTV17,http://61.51.140.138:8888/rtp/239.3.1.151:8144
CCTV17,http://110.185.239.180:8888/udp/239.93.0.92:5140
CCTV17,http://120.84.121.113:808/hls/129/index.m3u8
CCTV17,http://36.40.237.57:9999/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV17,http://211.158.152.48:8008/udp/225.0.4.179:7980
CCTV17,http://61.184.128.243:1111/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://60.220.167.244:8085/rtp/226.0.2.170:9272
CCTV17,http://113.206.114.34:8002/udp/225.0.4.179:7980
CCTV17,http://110.178.52.111:8082/udp/239.1.1.23:8023
CCTV17,http://120.84.121.113:808/hls/152/index.m3u8
CCTV4K,http://159.75.85.63:5679/cctv4k.php
CCTV4K,https://live.goodiptv.club/api/bestv.php?id=cctv4k/15000000
CCTV4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/playlist.m3u8
CCTV8K,https://tv.cry33.com/ys4k.php?id=8k
CCTV8K,http://159.75.85.63:8654/xx8k50fps.php
CCTV16(4K),https://live.goodiptv.club/api/bestv.php?id=cctv16hd4k/15000000
CCTV3(4K),http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/4/224/3221228499/index.m3u8
CCTV16(4K),https://live.goodiptv.club/api/cqyx.php?id=CCTV16_4K


卫视频道,#genre#
湖南卫视,http://110.184.114.89:4022/udp/239.93.0.88:5140
湖南卫视,http://120.84.121.113:808/hls/167/index.m3u8
湖南卫视,http://113.206.114.34:8001/udp/225.0.4.75:7980
湖南卫视,http://116.5.169.184:8884/udp/239.77.1.129:5146
湖南卫视,http://171.118.223.183:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://27.11.54.11:8001/udp/225.0.4.75:7980
湖南卫视,http://183.0.186.131:9900/tsfile/live/0128_1.m3u8
湖南卫视,http://116.31.166.176:1688/udp/239.77.0.88:5146
湖南卫视,http://116.31.166.176:1688/udp/239.77.0.127:5146
湖南卫视,http://36.40.237.57:9999/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://110.178.52.111:8083/udp/239.1.1.28:8028
湖南卫视,http://14.212.185.27:9901/tsfile/live/0128_1.m3u8
湖南卫视,http://211.158.152.48:8008/udp/225.0.4.75:7980
湖南卫视,http://110.178.44.116:8084/udp/239.1.1.28:8028
湖南卫视,http://183.184.204.165:8083/rtp/226.0.2.143:9056
湖南卫视,http://110.178.52.111:8082/udp/239.1.1.28:8028
湖南卫视,http://125.122.11.106:9999/udp/233.50.201.103:5140
湖南卫视,http://61.51.140.138:8888/rtp/239.3.1.132:8012
湖南卫视,http://1.80.231.46:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://110.185.239.180:8888/udp/239.93.0.88:5140
湖南卫视,http://27.11.54.11:8002/udp/225.0.4.75:7980
湖南卫视,http://01e117.netsite.cc/proxy/1187608335/1187608335.m3u8
湖南卫视,http://116.5.169.184:8884/udp/239.77.0.127:5146
湖南卫视,http://59.34.139.143:4000/udp/239.77.1.129:5146
湖南卫视,http://59.34.139.143:4000/udp/239.77.1.5:5146
湖南卫视,http://110.178.52.111:8085/udp/239.1.1.28:8028
湖南卫视,http://113.206.114.34:8002/udp/225.0.4.75:7980
湖南卫视,http://59.34.139.143:4000/udp/239.77.0.127:5146
湖南卫视,http://120.84.121.199:808/hls/167/index.m3u8
湖南卫视,http://116.31.166.176:1688/udp/239.77.1.5:5146
湖南卫视,http://110.178.52.111:8084/udp/239.1.1.28:8028
湖南卫视,http://59.34.139.143:4000/udp/239.77.0.88:5146
湖南卫视,http://113.206.114.34:8003/udp/225.0.4.75:7980
湖南卫视,http://171.108.239.74:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.241.154.37:9901/tsfile/live/23019_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://183.184.204.165:8082/rtp/226.0.2.143:9056
湖南卫视,http://113.109.12.217:4433/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://116.135.5.219:8082/rtp/226.0.2.143:9056
湖南卫视,http://116.31.166.176:1688/udp/239.77.1.129:5146
湖南卫视,http://60.220.167.244:8085/rtp/226.0.2.143:9056
浙江卫视,http://27.11.54.11:8002/udp/225.0.4.81:7980
浙江卫视,http://110.178.52.111:8082/udp/239.1.1.38:8038
浙江卫视,http://183.0.186.131:9900/tsfile/live/0124_1.m3u8
浙江卫视,http://113.206.114.34:8001/udp/225.0.4.81:7980
浙江卫视,http://116.5.169.184:8884/udp/239.77.0.125:5146
浙江卫视,http://125.122.11.106:9999/udp/233.50.201.100:5140
浙江卫视,http://01e117.netsite.cc/proxy/1076829733/1076829733.m3u8
浙江卫视,http://113.206.114.34:8003/udp/225.0.4.81:7980
浙江卫视,http://59.34.139.143:4000/udp/239.77.0.125:5146
浙江卫视,http://223.112.219.174:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0#http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#http://61.184.128.243:1111/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0#http://118.248.172.59:8088/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.71.149.151:5555/udp/239.77.0.89:5146#http://119.135.1.161:9999/udp/239.77.1.33:5146#http://113.87.227.140:5000/udp/239.77.0.89:5146#http://113.71.149.151:5555/udp/239.77.1.33:5146#http://119.135.1.163:9999/udp/239.77.1.33:5146#http://121.13.85.231:8000/udp/239.77.1.33:5146#https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#http://116.5.169.184:8884/udp/239.77.0.89:5146#http://119.125.135.202:11/udp/239.77.0.89:5146#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8#http://113.87.227.140:5000/udp/239.77.1.33:5146
浙江卫视,http://110.178.44.116:8084/udp/239.1.1.38:8038
浙江卫视,http://58.23.26.184:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://211.158.152.48:8008/udp/225.0.4.81:7980
浙江卫视,http://59.34.139.143:4000/udp/239.77.0.89:5146
浙江卫视,http://113.206.114.34:8002/udp/225.0.4.81:7980
浙江卫视,http://110.178.52.111:8085/udp/239.1.1.38:8038
浙江卫视,http://110.185.239.180:8888/udp/239.93.0.124:5140
浙江卫视,http://116.135.5.219:8082/rtp/226.0.2.144:9064
浙江卫视,http://1.80.231.46:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://116.31.166.176:1688/udp/239.77.0.89:5146
浙江卫视,http://125.122.11.106:9999/udp/233.50.200.145:5140
浙江卫视,http://110.178.52.111:8084/udp/239.1.1.38:8038
浙江卫视,http://14.212.185.27:9901/tsfile/live/0124_1.m3u8
浙江卫视,http://61.51.140.138:8888/rtp/239.3.1.137:8036
浙江卫视,http://59.34.139.143:4000/udp/239.77.1.33:5146
浙江卫视,http://60.220.167.244:8085/rtp/226.0.2.144:9064
浙江卫视,http://125.122.11.106:9999/udp/233.50.200.231:5140
浙江卫视,http://113.109.12.217:4433/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://116.31.166.176:1688/udp/239.77.0.125:5146
浙江卫视,http://116.31.166.176:1688/udp/239.77.1.33:5146
浙江卫视,http://171.118.223.183:9999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://183.184.204.165:8082/rtp/226.0.2.144:9064
浙江卫视,http://110.178.52.111:8083/udp/239.1.1.38:8038
浙江卫视,http://183.0.186.131:9900/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://27.11.54.11:8001/udp/225.0.4.81:7980
浙江卫视,http://110.184.114.89:4022/udp/239.93.0.124:5140
东方卫视,http://116.31.166.176:1688/udp/239.77.0.98:5146
东方卫视,http://116.5.169.184:8884/udp/239.77.1.156:5146
东方卫视,http://59.34.139.143:4000/udp/239.77.1.218:5146
东方卫视,http://211.158.152.48:8008/udp/225.0.4.80:7980
东方卫视,http://61.51.140.138:8888/rtp/239.3.1.136:8032
东方卫视,http://116.31.166.176:1688/udp/239.77.1.218:5146
东方卫视,http://113.206.114.34:8001/udp/225.0.4.80:7980
东方卫视,http://59.34.139.143:4000/udp/239.77.0.98:5146
东方卫视,http://113.206.114.34:8003/udp/225.0.4.80:7980
东方卫视,http://125.122.11.106:9999/udp/233.50.201.125:5140
东方卫视,http://27.11.54.11:8002/udp/225.0.4.80:7980
东方卫视,http://113.206.114.34:8002/udp/225.0.4.80:7980
东方卫视,http://58.51.111.46:1111/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://59.34.139.143:4000/udp/239.77.1.156:5146
东方卫视,http://183.184.204.165:8082/rtp/226.0.2.175:9312
东方卫视,http://1.80.231.46:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://36.40.237.57:9999/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8#http://119.125.135.202:11/udp/239.77.1.218:5146#http://113.71.149.151:5555/udp/239.77.0.98:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8#http://113.110.231.208:4022/udp/239.77.0.98:5146#http://113.68.179.40:4022/udp/239.77.1.218:5146#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://110.185.239.180:8888/udp/239.93.0.123:5140
东方卫视,http://36.249.151.138:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://116.31.166.176:1688/udp/239.77.1.156:5146
东方卫视,http://60.220.167.244:8085/rtp/226.0.2.175:9312
东方卫视,http://27.11.54.11:8001/udp/225.0.4.80:7980
东方卫视,http://183.184.204.165:8083/rtp/226.0.2.175:9312
东方卫视,http://116.135.5.219:8082/rtp/226.0.2.175:9312
东方卫视,http://14.212.185.27:9901/tsfile/live/0107_1.m3u8
东方卫视,http://110.184.114.89:4022/udp/239.93.0.123:5140
江苏卫视,http://183.0.186.131:9900/tsfile/live/0127_1.m3u8
江苏卫视,http://110.178.44.116:8084/udp/239.1.1.35:8035
江苏卫视,http://27.11.54.11:8002/udp/225.0.4.79:7980
江苏卫视,http://113.206.114.34:8001/udp/225.0.4.79:7980
江苏卫视,http://59.34.139.143:4000/udp/239.77.0.126:5146
江苏卫视,http://113.109.12.217:4433/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://183.0.186.131:9900/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://211.158.152.48:8008/udp/225.0.4.79:7980
江苏卫视,http://113.206.114.34:8002/udp/225.0.4.79:7980
江苏卫视,http://59.34.139.143:4000/udp/239.77.1.18:5146
江苏卫视,http://110.185.239.180:8888/udp/239.93.0.89:5140
江苏卫视,http://60.220.167.244:8085/rtp/226.0.2.176:9320
江苏卫视,http://58.23.26.184:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://125.122.11.106:9999/udp/233.50.201.106:5140
江苏卫视,http://110.178.52.111:8084/udp/239.1.1.35:8035
江苏卫视,http://1.80.231.46:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://110.178.52.111:8083/udp/239.1.1.35:8035
江苏卫视,http://110.178.52.111:8085/udp/239.1.1.35:8035
江苏卫视,http://110.178.52.111:8082/udp/239.1.1.35:8035
江苏卫视,http://222.241.154.37:9901/tsfile/live/23029_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://27.11.54.11:8001/udp/225.0.4.79:7980
江苏卫视,http://116.31.166.176:1688/udp/239.77.0.126:5146
江苏卫视,http://116.5.169.184:8884/udp/239.77.0.90:5146
江苏卫视,http://183.184.204.165:8082/rtp/226.0.2.176:9320
江苏卫视,http://183.184.204.165:8083/rtp/226.0.2.176:9320
江苏卫视,http://113.206.114.34:8003/udp/225.0.4.79:7980
江苏卫视,http://116.5.169.184:8884/udp/239.77.0.126:5146
江苏卫视,http://59.34.139.143:4000/udp/239.77.0.90:5146
江苏卫视,http://116.135.5.219:8082/rtp/226.0.2.176:9320
江苏卫视,http://61.51.140.138:8888/rtp/239.3.1.135:8028
江苏卫视,http://36.40.237.57:9999/tsfile/live/0123_2.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://116.31.166.176:1688/udp/239.77.0.90:5146
江苏卫视,http://116.31.166.176:1688/udp/239.77.1.18:5146
江苏卫视,http://14.212.185.27:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://110.184.114.89:4022/udp/239.93.0.89:5140
北京卫视,http://120.84.121.199:808/hls/139/index.m3u8
北京卫视,http://01e117.netsite.cc/proxy/105545939/105545939.m3u8
北京卫视,http://113.206.114.34:8003/udp/225.0.4.78:7980
北京卫视,http://116.135.5.219:8082/rtp/226.0.2.177:9328
北京卫视,http://14.212.185.27:9901/tsfile/live/0122_1.m3u8
北京卫视,http://27.11.54.11:8002/udp/225.0.4.78:7980
北京卫视,http://116.5.169.184:8884/udp/239.77.1.151:5146
北京卫视,http://110.178.52.111:8085/udp/239.1.1.41:8041
北京卫视,http://123.138.216.44:9902/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://59.34.139.143:4000/udp/239.77.1.4:5146
北京卫视,http://120.84.121.199:808/hls/141/index.m3u8
北京卫视,http://120.84.121.113:808/hls/141/index.m3u8
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://113.206.114.34:8001/udp/225.0.4.78:7980
北京卫视,http://183.0.186.131:9900/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://110.178.52.111:8083/udp/239.1.1.41:8041
北京卫视,http://116.31.166.176:1688/udp/239.77.1.151:5146
北京卫视,http://171.108.239.74:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://116.31.166.176:1688/udp/239.77.0.91:5146
北京卫视,http://120.84.121.113:808/hls/139/index.m3u8
北京卫视,http://110.178.52.111:8082/udp/239.1.1.41:8041
北京卫视,http://183.0.186.131:9900/tsfile/live/0122_1.m3u8
北京卫视,http://36.40.237.57:9999/tsfile/live/0142_2.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://113.206.114.34:8002/udp/225.0.4.78:7980
北京卫视,http://110.184.114.89:4022/udp/239.93.0.180:5140
北京卫视,http://125.122.11.106:9999/udp/233.50.201.107:5140
北京卫视,http://110.185.239.180:8888/udp/239.93.0.180:5140
北京卫视,http://59.34.139.143:4000/udp/239.77.0.91:5146
北京卫视,http://59.34.139.143:4000/udp/239.77.1.151:5146
北京卫视,http://110.178.52.111:8084/udp/239.1.1.41:8041
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8#http://119.135.1.161:9999/udp/239.77.0.91:5146#http://61.138.128.226:19901/tsfile/live/0122_1.m3u8#http://121.13.85.231:8000/udp/239.77.0.91:5146#http://121.13.85.231:8000/udp/239.77.1.4:5146#http://119.125.135.202:11/udp/239.77.0.91:5146#http://119.125.135.202:11/udp/239.77.1.4:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8#http://183.30.201.182:10002/udp/239.77.0.91:5146#http://118.248.172.59:8088/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,http://211.158.152.48:8008/udp/225.0.4.78:7980
北京卫视,http://171.108.239.79:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://183.184.204.165:8082/rtp/226.0.2.177:9328
北京卫视,http://27.11.54.11:8001/udp/225.0.4.78:7980
北京卫视,http://1.80.231.46:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://116.31.166.176:1688/udp/239.77.1.4:5146
北京卫视,http://110.178.44.116:8084/udp/239.1.1.41:8041
广东卫视,http://116.31.166.176:1688/udp/239.77.0.166:5146
广东卫视,http://110.178.44.116:8084/udp/239.1.1.49:8049
广东卫视,http://116.31.166.176:1688/udp/239.77.1.152:5146
广东卫视,http://110.178.52.111:8085/udp/239.1.1.49:8049
广东卫视,http://110.178.52.111:8084/udp/239.1.1.49:8049
广东卫视,http://59.34.139.143:4000/udp/239.77.1.19:5146
广东卫视,http://211.158.152.48:8008/udp/225.0.4.84:7980
广东卫视,http://01e117.netsite.cc/proxy/1094148202/1094148202.m3u8
广东卫视,http://59.34.139.143:4000/udp/239.77.1.152:5146
广东卫视,http://14.212.185.27:9901/tsfile/live/0018_1.m3u8
广东卫视,http://116.31.166.176:1688/udp/239.77.0.84:5146
广东卫视,http://116.31.166.176:1688/udp/239.77.1.19:5146
广东卫视,http://183.184.204.165:8083/rtp/226.0.2.146:9080
广东卫视,http://113.109.12.217:4433/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://120.84.121.199:808/hls/128/index.m3u8
广东卫视,http://60.220.167.244:8085/rtp/226.0.2.146:9080
广东卫视,http://116.5.169.184:8884/udp/239.77.1.152:5146
广东卫视,http://27.11.54.11:8001/udp/225.0.4.84:7980
广东卫视,http://125.122.11.106:9999/udp/233.50.200.187:5140
广东卫视,http://123.138.216.44:9902/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.34.139.143:4000/udp/239.77.0.166:5146
广东卫视,http://120.84.121.113:808/hls/128/index.m3u8
广东卫视,http://110.185.239.180:8888/udp/239.93.0.181:5140
广东卫视,http://110.184.114.89:4022/udp/239.93.0.181:5140
广东卫视,http://113.206.114.34:8001/udp/225.0.4.84:7980
广东卫视,http://183.184.204.165:8082/rtp/226.0.2.146:9080
广东卫视,http://116.135.5.219:8082/rtp/226.0.2.146:9080
广东卫视,http://61.51.140.138:8888/rtp/239.3.1.142:8048
广东卫视,http://113.206.114.34:8003/udp/225.0.4.84:7980
广东卫视,http://120.84.121.199:808/hls/131/index.m3u8
广东卫视,http://1.80.231.46:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.34.139.143:4000/udp/239.77.0.84:5146
广东卫视,http://116.5.169.184:8884/udp/239.77.0.166:5146
广东卫视,http://110.178.52.111:8082/udp/239.1.1.49:8049
广东卫视,http://183.0.186.131:9900/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.51.111.46:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://27.11.54.11:8002/udp/225.0.4.84:7980
广东卫视,http://125.122.11.106:9999/udp/233.50.200.149:5140
广东卫视,http://125.122.11.106:9999/udp/233.50.201.102:5140
广东卫视,http://113.206.114.34:8002/udp/225.0.4.84:7980
广东卫视,http://36.40.237.57:9999/tsfile/live/0131_2.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://120.84.121.113:808/hls/131/index.m3u8
深圳卫视,http://183.0.186.131:9900/tsfile/live/0126_1.m3u8
深圳卫视,http://59.34.139.143:4000/udp/239.77.1.3:5146
深圳卫视,http://59.34.139.143:4000/udp/239.77.0.92:5146
深圳卫视,http://211.158.152.48:8008/udp/225.0.4.202:7980
深圳卫视,http://59.34.139.143:4000/udp/239.77.0.130:5146
深圳卫视,http://110.178.44.116:8084/udp/239.1.1.39:8039
深圳卫视,http://36.40.237.57:9999/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://113.206.114.34:8003/udp/225.0.4.202:7980
深圳卫视,http://01e117.netsite.cc/proxy/1210483979/1210483979.m3u8
深圳卫视,http://113.206.114.34:8002/udp/225.0.4.202:7980
深圳卫视,http://171.118.223.183:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://116.135.5.219:8082/rtp/226.0.2.147:9088
深圳卫视,http://110.185.239.180:8888/udp/239.93.0.182:5140
深圳卫视,http://116.5.169.184:8884/udp/239.77.1.148:5146
深圳卫视,http://61.51.140.138:8888/rtp/239.3.1.134:8020
深圳卫视,http://116.31.166.176:1688/udp/239.77.0.130:5146
深圳卫视,http://113.206.114.34:8001/udp/225.0.4.202:7980
深圳卫视,http://110.178.52.111:8082/udp/239.1.1.39:8039
深圳卫视,http://116.31.166.176:1688/udp/239.77.1.148:5146
深圳卫视,http://125.122.11.106:9999/udp/233.50.201.101:5140
深圳卫视,http://116.31.166.176:1688/udp/239.77.1.3:5146
深圳卫视,http://183.184.204.165:8082/rtp/226.0.2.147:9088
深圳卫视,http://1.80.231.46:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://110.178.52.111:8084/udp/239.1.1.39:8039
深圳卫视,http://113.100.72.40:8899/udp/239.77.0.92:5146#http://119.125.135.202:11/udp/239.77.1.3:5146#http://119.125.135.202:11/udp/239.77.1.148:5146#http://14.212.185.27:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0#http://121.13.85.231:8000/udp/239.77.1.148:5146#http://113.110.231.208:4022/udp/239.77.1.3:5146#http://113.110.231.208:4022/udp/239.77.0.92:5146#http://113.71.149.151:5555/udp/239.77.0.92:5146#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8#http://183.0.186.131:9900/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.68.179.40:4022/udp/239.77.1.148:5146
深圳卫视,http://183.184.204.165:8083/rtp/226.0.2.147:9088
深圳卫视,http://59.34.139.143:4000/udp/239.77.1.148:5146
深圳卫视,http://14.212.185.27:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://110.184.114.89:4022/udp/239.93.0.182:5140
深圳卫视,http://58.51.111.46:1111/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://116.5.169.184:8884/udp/239.77.0.130:5146
深圳卫视,http://60.220.167.244:8085/rtp/226.0.2.147:9088
深圳卫视,http://110.178.52.111:8085/udp/239.1.1.39:8039
深圳卫视,http://116.31.166.176:1688/udp/239.77.0.92:5146
山东卫视,http://116.31.166.176:1688/udp/239.77.0.132:5146
山东卫视,http://116.5.169.184:8884/udp/239.77.1.153:5146
山东卫视,http://110.178.52.111:8085/udp/239.1.1.47:8047
山东卫视,http://59.34.139.143:4000/udp/239.77.1.142:5146
山东卫视,http://110.178.44.116:8084/udp/239.1.1.47:8047
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://14.212.185.27:9901/tsfile/live/0131_1.m3u8
山东卫视,http://116.31.166.176:1688/udp/239.77.1.153:5146
